"cause","effect"
"BCR","UNC119"
"BDKRB2","NOS3"
"BDP1","RB1"
"BECN1","BCL2"
"BEGAIN","RBL1"
"BEND5","CTNNBIP1"
"BEND5","USP7"
"BEX2","CCDC85B"
"BGN","BMP4"
"BGN","COL4A2"
"BGN","TNF"
"BHLHE40","ARNTL"
"BICD2","NEK9"
"BICD2","RAB6A"
"BID","BAK1"
"BID","CSNK1E"
"BID","CSNK2A1"
"BID","CSNK2B"
"BIN1","AP2A2"
"BIN1","ATXN2"
"BIN1","DNM2"
"BIN1","RIN3"
"BIN1","SH3GLB1"
"BIRC2","CASP3"
"BIRC2","CASP7"
"BIRC2","DIABLO"
"BIRC2","GSPT1"
"BIRC2","HTRA2"
"BIRC2","IKBKG"
"BIRC2","JUP"
"BIRC2","RIPK2"
"BIRC2","TRADD"
"BIRC2","UBB"
"BIRC2","UBE2J1"
"BIRC3","CASP3"
"BIRC3","CASP7"
"BIRC3","DIABLO"
"BIRC5","AURKB"
"BIRC5","CDK4"
"BIRC5","INCENP"
"BIRC6","DIABLO"
"BLK","BCR"
"BLK","FCGR2B"
"BLM","SUMO2"
"BLM","WRN"
"BLMH","UBE2I"
"BLNK","CAMK2A"
"BLNK","LAT2"
"BMI1","RING1"
"BMI1","RNF2"
"BMP1","COL1A1"
"BMP1","COL5A1"
"BMP1","COL7A1"
"BMP1","HSPG2"
"BMP1","LAMB3"
"BMP2","ACVR1"
"BMP2","BMPR2"
"BMP4","GREM2"
"BMP4","SOSTDC1"
"BMP6","SOSTDC1"
"BMP7","ACVR1"
"BMP7","BMPR2"
"BMP7","CHRDL2"
"BMP7","SOSTDC1"
"BMPR1A","BMP7"
"BMPR1A","BMPR2"
"BMPR1A","GDF6"
"BMPR1A","SF3B4"
"BMPR1A","TGFBRAP1"
"BMPR1A","ZMYND11"
"BMPR1B","BMP7"
"BMPR1B","CDK4"
"BMPR1B","GDF6"
"BMPR1B","NKIRAS1"
"BMPR1B","PAK1"
"BMPR1B","PLEKHB1"
"BMPR1B","RAB25"
"BMPR1B","SASH3"
"BMPR1B","TGFBR1"
"BMPR1B","TTC17"
"BMPR2","BMP6"
"BMPR2","CTBP1"
"BMPR2","GDF6"
"BMPR2","HNRNPR"
"BMPR2","LSM10"
"BMPR2","MAPK8"
"BMPR2","MOS"
"BMPR2","PDZRN3"
"BMPR2","PMPCA"
"BMPR2","RABGGTA"
"BMPR2","TOPBP1"
"BMX","ITK"
"BNIP1","BCL2"
"BNIP1","BCL2L1"
"BNIP3L","BCL2"
"BNIP3L","BCL2L1"
"BNIP3L","EWSR1"
"BNIP3L","KLHL23"
"BNIP3L","RINT1"
"BRAF","MAP2K1"
"BRAF","MAPK1"
"BRAF","YWHAB"
"BRAF","YWHAG"
"BRAF","YWHAQ"
"BRAP","CENPF"
"BRCA1","AR"
"BRCA1","ATF1"
"BRCA1","BACH1"
"BRCA1","BRCA2"
"BRCA1","BRCC3"
"BRCA1","BRIP1"
"BRCA1","CCNA2"
"BRCA1","CCND1"
"BRCA1","CDK2"
"BRCA1","CREB1"
"BRCA1","CREBBP"
"BRCA1","CTBP1"
"BRCA1","DCLRE1C"
"BRCA1","DHX9"
"BRCA1","E2F1"
"BRCA1","E2F4"
"BRCA1","ELK1"
"BRCA1","EP300"
"BRCA1","FAM175A"
"BRCA1","JUNB"
"BRCA1","JUND"
"BRCA1","KPNA1"
"BRCA1","KPNA2"
"BRCA1","KPNA6"
"BRCA1","MED1"
"BRCA1","MED21"
"BRCA1","MLH1"
"BRCA1","MSH2"
"BRCA1","NBN"
"BRCA1","NFKB1"
"BRCA1","NFYA"
"BRCA1","NUFIP1"
"BRCA1","POLR2A"
"BRCA1","POU2F1"
"BRCA1","RAD51"
"BRCA1","RB1"
"BRCA1","RBBP4"
"BRCA1","RBBP8"
"BRCA1","RFC1"
"BRCA1","SMAD2"
"BRCA1","SMAD3"
"BRCA1","SMAD4"
"BRCA1","SP1"
"BRCA1","TP53BP1"
"BRCA1","TRRAP"
"BRCA1","UBE2D3"
"BRCA1","USF2"
"BRCA1","XRCC1"
"BRCA1","YY1"
"BRCA2","C11orf30"
"BRCA2","KAT2B"
"BRCA2","RAD51"
"BRCA2","SHFM1"
"BRD4","RFC1"
"BRD7","BTBD2"
"BRD7","HIST3H3"
"BRD8","TRRAP"
"BRF1","GTF3C3"
"BRF1","GTF3C4"
"BRF1","GTF3C5"
"BRF1","RBL1"
"BRF1","RBL2"
"BRMS1","RBBP4"
"BRMS1","RBP1"
"BRMS1","SIN3A"
"BRSK1","CDC25B"
"BSPRY","ZYX"
"BTBD2","BRD7"
"BTC","EGFR"
"BTG2","CNOT8"
"BTK","ABL1"
"BTK","ALDOA"
"BTK","AP3B1"
"BTK","BLNK"
"BTK","BMX"
"BTK","CAV1"
"BTK","CBL"
"BTK","CMTM3"
"BTK","DAPP1"
"BTK","EEF1A2"
"BTK","FAS"
"BTK","GNG2"
"BTK","H2AFZ"
"BTK","HCK"
"BTK","ITK"
"BTK","KIT"
"BTK","LYN"
"BTK","MAN2B1"
"BTK","MYD88"
"BTK","PIK3AP1"
"BTK","PIP4K2A"
"BTK","PLCG1"
"BTK","PLCG2"
"BTK","PPM1G"
"BTK","PRKCA"
"BTK","PRKCB"
"BTK","PRKCQ"
"BTK","PRKCZ"
"BTK","PRKD1"
"BTK","SH3BP5"
"BTK","SYK"
"BTK","TEC"
"BTK","TLR4"
"BTK","TUBA1A"
"BTK","VAV1"
"BTK","WAS"
"BTK","WASF2"
"BTRC","CDC34"
"BTRC","CUL1"
"BTRC","DBN1"
"BTRC","FBXW11"
"BTRC","HNRNPU"
"BTRC","KIAA0947"
"BTRC","SUFU"
"BTRC","UBE2R2"
"BTRC","UBQLN2"
"BTRC","WEE1"
"BTRC","YAP1"
"BUB1","AP2B1"
"BUB1","AP3B1"
"BUB1","APC"
"BUB1","BUB3"
"BUB1","CDC20"
"BUB1","PLK1"
"BUB1B","BRCA2"
"BUB1B","CDC20"
"BZW2","IKBKB"
"C10orf10","QKI"
"C10orf10","USHBP1"
"C10orf12","EHMT2"
"C10orf88","CLTC"
"C11orf30","CBX1"
"C11orf49","UBE3A"
"C11orf58","KIAA1377"
"C11orf58","RPLP1"
"C11orf58","SF3B1"
"C11orf68","KCNE3"
"C14orf1","HMGB1"
"C14orf1","POLE2"
"C14orf1","PQBP1"
"C14orf1","SNRPG"
"C16orf74","UNC119"
"C19orf57","C19orf25"
"C19orf60","MDFI"
"C1D","TSNAX"
"C1QA","C1QB"
"C1QA","C1R"
"C1QA","CR1"
"C1QA","HIPK3"
"C1QBP","MAPK1"
"C20orf195","SSSCA1"
"C2orf44","CSNK1G1"
"C2orf44","PDPK1"
"C3","ABL1"
"C3","C2"
"C3","CFP"
"C3","CR1"
"C3","CR2"
"C3","CTSG"
"C3","LAMA1"
"C3","LRP1"
"C3","MASP1"
"C3","PAPPA"
"C3AR1","C3"
"C4orf17","CHD3"
"C5AR1","ARRB2"
"C5AR1","GNAI2"
"C5AR1","WAS"
"C6orf136","CSNK2B"
"C6orf165","RNF138"
"C6orf47","FGFR3"
"C7orf25","CEP70"
"C7orf25","HAP1"
"C8orf33","MRFAP1"
"C8orf33","RASSF1"
"C9orf114","CSNK2B"
"C9orf78","SUPT5H"
"CABLES1","CCNE1"
"CABLES2","ABL1"
"CABLES2","CDK5"
"CABP2","NMT1"
"CACHD1","PEBP1"
"CACHD1","XAB2"
"CACNA1C","RYR2"
"CACNA1C","SRI"
"CACNB1","DYNLL1"
"CACYBP","SKP1"
"CAD","PPP2CA"
"CADM1","ATF7IP"
"CADM1","MPP3"
"CADPS","DMD"
"CADPS2","BDNF"
"CADPS2","DMD"
"CALB2","TUBA4A"
"CALCOCO1","EP300"
"CALCOCO1","TBC1D17"
"CALCOCO2","DAXX"
"CALCOCO2","FASTK"
"CALCOCO2","GABARAPL2"
"CALCOCO2","LNX1"
"CALCOCO2","PIAS4"
"CALCOCO2","VPS72"
"CALCRL","RAMP1"
"CALM1","ADCY8"
"CALM1","CAMK1"
"CALM1","CCNE1"
"CALM1","EDF1"
"CALM1","FER"
"CALM1","GRB7"
"CALM1","HMMR"
"CALM1","HSP90AA1"
"CALM1","KCNQ2"
"CALM1","LYST"
"CALM1","PIK3C3"
"CALM1","PLCD1"
"CALM1","RALB"
"CALM1","YWHAE"
"CALM2","EDF1"
"CALM3","EDF1"
"CALR","B2M"
"CALR","FBN1"
"CALR","GABARAP"
"CALR","PDIA3"
"CALR","PLAT"
"CALR","PLP1"
"CALR","SLC6A4"
"CALR","TAPBP"
"CALR","THBS1"
"CALR","TRAF6"
"CALR","TSHR"
"CAMK1","EIF4G3"
"CAMK1","HDAC5"
"CAMK2A","ACTN1"
"CAMK2A","CAMK2B"
"CAMK2A","CDK5R2"
"CAMK2A","PPM1F"
"CAMK2D","VIM"
"CAMK2G","CABP2"
"CAMK2G","MYLK"
"CAMK2G","PLCB3"
"CAMK4","HDAC4"
"CAMKK1","YWHAG"
"CAMLG","CAMK2A"
"CAMLG","EGFR"
"CAMLG","KCNA3"
"CAMLG","PPIB"
"CAMP","CTSG"
"CAMP","LBP"
"CAMP","PRTN3"
"CANX","CAMLG"
"CANX","CD3D"
"CANX","EBI3"
"CANX","MBTPS1"
"CANX","PDIA3"
"CANX","PRKCSH"
"CANX","SMURF2"
"CAP1","ACTB"
"CAP2","PRPF40A"
"CAPN1","BCL2L1"
"CAPN1","CAPNS1"
"CAPN1","CREG1"
"CAPN1","PSEN2"
"CAPN2","ADRBK1"
"CAPN2","CAPNS1"
"CAPN2","CDK5R1"
"CAPN3","NECAB2"
"CAPNS1","ARHGEF6"
"CAPNS1","ATP5J2"
"CAPNS1","CDK4"
"CAPNS1","GNB2"
"CAPRIN1","AKAP10"
"CAPZA1","CD2AP"
"CAPZA1","SH3KBP1"
"CAPZB","RPP14"
"CARD11","IKBKG"
"CARD11","TRAF1"
"CARD8","IKBKG"
"CARD9","CCDC85B"
"CARHSP1","TSC22D1"
"CASK","ATP2B4"
"CASK","CADM1"
"CASK","EPB41"
"CASK","FCHSD2"
"CASK","GRIN2A"
"CASK","KCNJ2"
"CASK","LIN7A"
"CASK","LIN7B"
"CASK","PARK2"
"CASK","PRKD2"
"CASK","SDC3"
"CASK","TANC1"
"CASK","TSPYL2"
"CASP1","ATN1"
"CASP1","BID"
"CASP1","CARD8"
"CASP1","HTT"
"CASP1","PLA2G4A"
"CASP1","PYCARD"
"CASP10","DEDD2"
"CASP10","RB1"
"CASP2","BID"
"CASP2","CCND3"
"CASP2","CFLAR"
"CASP2","CSNK2A1"
"CASP2","DSP"
"CASP2","KPNA2"
"CASP2","NOL3"
"CASP2","RB1"
"CASP3","ATXN3"
"CASP3","BIRC6"
"CASP3","BLM"
"CASP3","CAD"
"CASP3","CASP10"
"CASP3","CASP6"
"CASP3","CASP8"
"CASP3","CDC27"
"CASP3","CDC42"
"CASP3","CTNNB1"
"CASP3","DCTN1"
"CASP3","EIF2AK2"
"CASP3","EIF2S1"
"CASP3","EIF3J"
"CASP3","EIF4G2"
"CASP3","HMGB1"
"CASP3","HNRNPU"
"CASP3","IL16"
"CASP3","KRT18"
"CASP3","MCL1"
"CASP3","MDM2"
"CASP3","MDM4"
"CASP3","MLH1"
"CASP3","NEDD4"
"CASP3","PAK2"
"CASP3","PICALM"
"CASP3","PKN1"
"CASP3","PKN2"
"CASP3","PRKDC"
"CASP3","RAD51"
"CASP3","RB1"
"CASP3","RFC1"
"CASP3","ROCK1"
"CASP3","SARS2"
"CASP3","SRP72"
"CASP3","STK3"
"CASP3","STK4"
"CASP3","TOP1"
"CASP3","USO1"
"CASP3","WEE1"
"CASP4","CASP10"
"CASP4","CASP3"
"CASP4","NOD1"
"CASP4","PLA2G4A"
"CASP4","SERPINB9"
"CASP6","CASP10"
"CASP7","CASP10"
"CASP7","CLSPN"
"CASP7","DCTN1"
"CASP7","DSP"
"CASP7","NEDD4"
"CASP7","RB1"
"CASP7","VIM"
"CASP8","APAF1"
"CASP8","BID"
"CASP8","CASP10"
"CASP8","CASP3"
"CASP8","CASP6"
"CASP8","CFLAR"
"CASP8","CHUK"
"CASP8","CRADD"
"CASP8","CTNNB1"
"CASP8","DEDD"
"CASP8","DEDD2"
"CASP8","EIF2AK2"
"CASP8","HIP1"
"CASP8","KRT18"
"CASP8","NOL3"
"CASP8","PARP2"
"CASP8","PCYT1A"
"CASP8","PIAS1"
"CASP8","PICALM"
"CASP8","RB1"
"CASP8","RIPK1"
"CASP8","STK24"
"CASP8","USO1"
"CASP9","PRKCZ"
"CAST","CAPN1"
"CAST","CAPNS1"
"CAST","CASP1"
"CAST","CASP3"
"CAST","CASP7"
"CAST","PPFIA1"
"CAT","ABL2"
"CAT","PTPN11"
"CATSPER1","ADAMTSL4"
"CATSPER1","EFEMP2"
"CATSPER1","MDFI"
"CAV1","ABCB1"
"CAV1","APP"
"CAV1","BMX"
"CAV1","BSG"
"CAV1","CSNK2A2"
"CAV1","DNM1"
"CAV1","EGFR"
"CAV1","FLOT2"
"CAV1","GJA3"
"CAV1","GNAI2"
"CAV1","GRB7"
"CAV1","HRAS"
"CAV1","ILK"
"CAV1","IRS1"
"CAV1","MALL"
"CAV1","MAPK1"
"CAV1","MAPK3"
"CAV1","NOS2"
"CAV1","NOS3"
"CAV1","PLD1"
"CAV1","PPP1CA"
"CAV1","PTEN"
"CAV1","PTGS2"
"CAV1","RCVRN"
"CAV1","RHOA"
"CAV1","SOS1"
"CAV1","STRN"
"CAV1","TGFBR1"
"CAV1","TRAF6"
"CAV1","TRPC1"
"CAV2","CAV1"
"CAV2","EGFR"
"CAV2","FLOT2"
"CAV2","MALL"
"CAV2","RASA1"
"CAV3","DYSF"
"CAV3","EGFR"
"CBFA2T2","SIN3A"
"CBFB","RUNX3"
"CBL","ABL1"
"CBL","CD2AP"
"CBL","CD5"
"CBL","EGFR"
"CBL","INSR"
"CBL","ITCH"
"CBL","ITK"
"CBL","KHDRBS1"
"CBL","KRT18"
"CBL","LYN"
"CBL","NOTCH1"
"CBL","PRKCA"
"CBL","PSMC1"
"CBL","SCN5A"
"CBL","SH3GL2"
"CBL","SH3KBP1"
"CBL","SLA"
"CBL","SORBS1"
"CBL","SORBS2"
"CBL","SPRY2"
"CBL","TRAF6"
"CBL","UBASH3B"
"CBL","UBE2G1"
"CBL","UBE2L3"
"CBL","YWHAB"
"CBL","YWHAG"
"CBL","YWHAQ"
"CBL","YWHAZ"
"CBLB","ARHGEF7"
"CBLB","CRY1"
"CBLB","GORASP2"
"CBLB","NEDD4"
"CBLB","RNF11"
"CBLB","SH3KBP1"
"CBLB","SORBS3"
"CBLB","SPRY2"
"CBX1","CBX3"
"CBX1","CBX5"
"CBX1","SUV39H1"
"CBX1","TRIM24"
"CBX1","TRIM28"
"CBX3","TAF4"
"CBX4","CTBP1"
"CBX4","CTBP2"
"CBX4","MED9"
"CBX4","RB1"
"CBX4","RING1"
"CBX5","CBX1"
"CBX5","CBX3"
"CBX5","MIS12"
"CBX5","SUV39H1"
"CBX5","TAF4"
"CBX5","TRIM24"
"CBX5","TRIM28"
"CBX8","RING1"
"CBY1","AGTPBP1"
"CCDC106","COPS6"
"CCDC11","TEX11"
"CCDC116","CCDC85B"
"CCDC137","MPP3"
"CCDC85A","PFDN1"
"CCDC85B","C19orf25"
"CCDC85B","C20orf195"
"CCDC85B","CDKN1A"
"CCDC85B","FAM50B"
"CCDC85B","LDOC1"
"CCDC85B","MCM10"
"CCDC85B","NDUFA5"
"CCDC85B","NRIP1"
"CCDC85B","PKN1"
"CCDC85B","PLOD3"
"CCDC85B","POLR2L"
"CCDC85B","RBM7"
"CCDC85B","SCNM1"
"CCDC85B","SF3A3"
"CCDC85B","VPS72"
"CCDC88C","DVL1"
"CCDC90B","BTBD2"
"CCDC90B","NIPSNAP3A"
"CCDC91","AKAP1"
"CCDC91","EWSR1"
"CCDC91","TESC"
"CCL11","CCR5"
"CCL13","CCR5"
"CCL13","MMP3"
"CCL14","CCR5"
"CCL16","CCR5"
"CCL17","VCAM1"
"CCL19","CCL22"
"CCL19","CCR10"
"CCL19","CXCL13"
"CCL2","CCR1"
"CCL2","CCR5"
"CCL2","MMP1"
"CCL2","MMP3"
"CCL2","VCAN"
"CCL20","VCAN"
"CCL21","GOT2"
"CCL21","IGFBP7"
"CCL22","DPP4"
"CCL22","VCAM1"
"CCL25","CCR10"
"CCL26","CCR1"
"CCL3","SRGN"
"CCL3L1","CCR5"
"CCL3L3","CCR5"
"CCL4","CCL3"
"CCL4","CCR1"
"CCL4","CCR3"
"CCL4","CCR5"
"CCL4","IL8"
"CCL5","CCR1"
"CCL5","CCR5"
"CCL5","DPP4"
"CCL5","IGFBP7"
"CCL5","PIGR"
"CCL7","CCR1"
"CCL7","CCR5"
"CCL7","MMP1"
"CCL7","MMP13"
"CCL8","CCR1"
"CCL8","CCR5"
"CCL8","VCAN"
"CCNA1","CDK2"
"CCNA1","MCM6"
"CCNA2","CDK2"
"CCNA2","RBL1"
"CCNB1","CDC25A"
"CCNB1","CDC25C"
"CCNB1","PBK"
"CCNB1","PCNA"
"CCNB1","PKMYT1"
"CCNB1","PLK1"
"CCNB1","PTMA"
"CCNB2","CDK2"
"CCNB2","MCM2"
"CCNC","CDK8"
"CCND1","MCM10"
"CCND1","PCNA"
"CCND1","RFC1"
"CCND2","RB1"
"CCND3","RBL2"
"CCNE2","CDK2"
"CCNE2","SUMO2"
"CCNG1","CDKN2A"
"CCNG1","MDM2"
"CCNH","CDK7"
"CCNH","CDK8"
"CCNK","CCDC85B"
"CCNK","CDK2"
"CCNK","DVL3"
"CCNK","NECAB2"
"CCNK","POLR2A"
"CCNT1","HEXIM1"
"CCNT2","CDK9"
"CCR1","CCL3"
"CCR1","JAK1"
"CCR10","CCL2"
"CCR2","CCL11"
"CCR2","CCL13"
"CCR2","CCL16"
"CCR2","CCL2"
"CCR2","CCL8"
"CCR2","CCR5"
"CCR2","JAK2"
"CCR3","CCL13"
"CCR3","CCL14"
"CCR3","CCL5"
"CCR3","FGR"
"CCR3","HCK"
"CCR4","ADRBK2"
"CCR4","CCL17"
"CCR4","CCL22"
"CCR4","CCL3"
"CCR4","CCL5"
"CCR5","AFP"
"CCR5","CD4"
"CCR5","CXCR4"
"CCR5","GNAI2"
"CCR5","JAK1"
"CCR5","JAK2"
"CCR5","LCK"
"CCR5","PTK2B"
"CCR5","TXK"
"CCR6","CCL20"
"CCR6","DEFB1"
"CCR7","CCL19"
"CCR7","CCL21"
"CCR7","CCR10"
"CCR8","CCL17"
"CCR8","CCL4"
"CCS","SOD1"
"CCS","YWHAG"
"CCT2","YWHAG"
"CCT3","PAFAH1B2"
"CCT3","SSSCA1"
"CCT3","VHL"
"CCT7","ATP5C1"
"CCT7","MED31"
"CCT7","RAP1B"
"CCT7","SSSCA1"
"CD14","ITGB2"
"CD14","LGALS3BP"
"CD14","TLR2"
"CD14","TLR4"
"CD151","ITGA6"
"CD151","ITGB1"
"CD151","PTGFRN"
"CD163","CSNK2B"
"CD19","ABL1"
"CD19","BTK"
"CD19","CD22"
"CD19","CD79A"
"CD19","CD79B"
"CD19","CR2"
"CD19","FYN"
"CD19","LYN"
"CD19","PLCG2"
"CD19","SYK"
"CD19","VAV1"
"CD1B","PSAP"
"CD1D","B2M"
"CD1D","CD74"
"CD1D","PTPRC"
"CD2","CD5"
"CD2","CD58"
"CD2","PSTPIP1"
"CD2","SH3KBP1"
"CD22","LCP2"
"CD226","FYN"
"CD226","ITGB2"
"CD226","PVRL2"
"CD244","LAT"
"CD244","SH2D1A"
"CD247","CD2"
"CD247","CD3D"
"CD247","CD5"
"CD247","CSK"
"CD247","DOCK2"
"CD247","FYN"
"CD247","JAK3"
"CD247","LCK"
"CD247","PTPRC"
"CD247","SH2B3"
"CD247","SLA"
"CD247","SLA2"
"CD247","TRAT1"
"CD27","TRAF3"
"CD28","CD247"
"CD28","CD4"
"CD28","CD80"
"CD28","CD86"
"CD28","GRAP2"
"CD28","IL12A"
"CD28","ITK"
"CD28","LCK"
"CD28","PIK3CG"
"CD28","PIK3R1"
"CD28","PLCG1"
"CD28","PTPRC"
"CD2AP","HCK"
"CD2AP","PKD2"
"CD2AP","PSTPIP1"
"CD2AP","WTIP"
"CD2BP2","PRPF6"
"CD36","COL1A1"
"CD36","COL1A2"
"CD36","FYN"
"CD36","ITGB1"
"CD36","ITGB3"
"CD36","LYN"
"CD36","MATK"
"CD36","THBS1"
"CD38","CD4"
"CD38","LCK"
"CD3D","AP2M1"
"CD3D","CD3E"
"CD3E","CD79B"
"CD3E","LCK"
"CD3E","NCK2"
"CD3E","PIK3R1"
"CD3EAP","TAF1A"
"CD3G","CD3D"
"CD3G","CD3E"
"CD4","CD2"
"CD4","CD5"
"CD4","CXCL12"
"CD4","CXCR4"
"CD4","IL16"
"CD4","KCNAB2"
"CD4","LAT"
"CD4","LCK"
"CD4","LGALS1"
"CD4","PIK3R1"
"CD4","PTK2"
"CD4","PTPRC"
"CD4","SLC3A2"
"CD40","BIRC3"
"CD40","CAV1"
"CD40","CD40LG"
"CD40","JAK3"
"CD40","MS4A1"
"CD40","PIK3R1"
"CD40","TRAF1"
"CD40","XRCC6"
"CD44","ARHGEF1"
"CD44","CSK"
"CD44","EPB41"
"CD44","PKN1"
"CD46","SRC"
"CD46","YES1"
"CD47","GNAI1"
"CD47","ITGAV"
"CD47","PTK2"
"CD47","SIRPA"
"CD47","THBS1"
"CD47","UBQLN1"
"CD48","CD2"
"CD48","CD244"
"CD48","FYN"
"CD48","LCK"
"CD5","CAMK2D"
"CD5","CD6"
"CD5","PRKCB"
"CD53","CD2"
"CD53","CD4"
"CD53","IL2"
"CD55","FYN"
"CD59","SRC"
"CD6","SDCBP"
"CD63","AP4M1"
"CD63","PTGFRN"
"CD79A","BLK"
"CD79A","CD5"
"CD79A","FYN"
"CD79A","HCLS1"
"CD79B","CD5"
"CD79B","FYN"
"CD79B","LCK"
"CD79B","PTK2"
"CD80","CTLA4"
"CD81","CD19"
"CD81","DLG5"
"CD81","INO80B"
"CD81","ITGA4"
"CD81","KIT"
"CD82","CANX"
"CD82","CD19"
"CD82","CD4"
"CD82","EGFR"
"CD82","ITGB2"
"CD82","LRP1"
"CD82","PTGFRN"
"CD82","VANGL1"
"CD86","CTLA4"
"CD8A","CD3D"
"CD8A","CD8B"
"CD8A","LAT"
"CD8A","LCK"
"CD8A","PTPRC"
"CD9","PRKCA"
"CD93","ARHGAP15"
"CD93","COL1A1"
"CD93","COL1A2"
"CD93","COL4A1"
"CD93","COL4A2"
"CD93","COL4A3"
"CD93","COL4A4"
"CD93","F12"
"CD93","MSN"
"CD93","RANBP1"
"CD93","SCYL1"
"CD99","FTH1"
"CD99","KPNB1"
"CDC20","APC"
"CDC20","CCNA2"
"CDC20","CDC27"
"CDC20","PTTG1"
"CDC25A","CCNE1"
"CDC25A","CDK2"
"CDC25B","MELK"
"CDC25C","CCNA2"
"CDC25C","PCNA"
"CDC34","CUL1"
"CDC37","BTBD10"
"CDC37","CDK2"
"CDC37","CDK5"
"CDC37","CRYM"
"CDC37","GCH1"
"CDC37","SAFB"
"CDC42","ARHGDIA"
"CDC42","BNIP2"
"CDC42","CDC42EP1"
"CDC42","DOCK7"
"CDC42","GDI1"
"CDC42","ITSN1"
"CDC42","MAPK8"
"CDC42","MARK4"
"CDC42","METAP2"
"CDC42","MYO9A"
"CDC42","PAK2"
"CDC42","PAK7"
"CDC42","PARD6A"
"CDC42","PLD1"
"CDC42","PRKCI"
"CDC42","TNK2"
"CDC42","TRIP10"
"CDC42","UBR1"
"CDC42","UNC119"
"CDC42EP1","FHL3"
"CDC42EP1","RBPMS"
"CDC5L","CDKN2A"
"CDC5L","PLRG1"
"CDC6","CCNA2"
"CDC6","CDK2"
"CDC6","CDKN2A"
"CDC6","PCNA"
"CDC7","CDK2"
"CDH1","CSE1L"
"CDH1","CSNK2A1"
"CDH1","GSK3B"
"CDH1","IQGAP1"
"CDH1","PKD1"
"CDH13","MAPK6"
"CDH2","CDH11"
"CDH2","CTNNA1"
"CDH2","CTNNB1"
"CDH2","CTNND2"
"CDH2","GRIN2D"
"CDH24","CTNNB1"
"CDH24","CTNND1"
"CDH5","CTNNA1"
"CDH5","CTNNB1"
"CDH5","CTNND1"
"CDH5","JUP"
"CDH5","SMG1"
"CDH5","VIM"
"CDK2","CDK7"
"CDK2","COIL"
"CDK2","PCNA"
"CDK2","RB1"
"CDK2","RBL1"
"CDK2","RBL2"
"CDK2","UHRF2"
"CDK2AP1","CDK2"
"CDK2AP2","DBN1"
"CDK3","CCNC"
"CDK3","CCNE2"
"CDK3","CDC37"
"CDK4","CDC37"
"CDK4","CDKN2A"
"CDK4","CDKN2C"
"CDK4","DDAH2"
"CDK4","NOL12"
"CDK4","RB1"
"CDK4","RBL1"
"CDK4","RFC1"
"CDK4","RFC4"
"CDK4","SERTAD1"
"CDK5","ACTN1"
"CDK5","CCND2"
"CDK5","CCNG1"
"CDK5","CDC37"
"CDK5","CDK5RAP1"
"CDK5","CSNK1D"
"CDK5","PCNA"
"CDK5R1","ACTN1"
"CDK5R1","CDK5RAP1"
"CDK5R1","CDK5RAP2"
"CDK5R1","SET"
"CDK5RAP1","EXOSC3"
"CDK5RAP1","EXOSC5"
"CDK5RAP2","STK36"
"CDK5RAP2","TBC1D4"
"CDK6","CCND1"
"CDK6","CCND2"
"CDK6","CDC37"
"CDK6","PCNA"
"CDK6","RB1"
"CDK7","CDK2"
"CDK7","GTF2H2"
"CDK7","MNAT1"
"CDK8","MED26"
"CDK9","CCNT1"
"CDK9","CDC34"
"CDK9","MED21"
"CDK9","POLR2A"
"CDK9","RB1"
"CDK9","SKP2"
"CDK9","SUPT5H"
"CDK9","ZMYM6"
"CDKL1","SMURF1"
"CDKN1A","CCDC85B"
"CDKN1A","CCNA1"
"CDKN1A","MSH2"
"CDKN1A","PCNA"
"CDKN1A","RBBP4"
"CDKN1A","SETDB1"
"CDKN1A","TTLL5"
"CDKN1B","CCND1"
"CDKN1B","UBB"
"CDKN2A","SERTAD1"
"CDKN2B","CDK8"
"CDKN2C","CDKN2A"
"CDKN3","CDC25A"
"CDKN3","CDK2"
"CDT1","CCNA2"
"CDT1","MCM6"
"CDYL","HDAC2"
"CEACAM1","SHC1"
"CEBPA","ATF2"
"CEBPA","CREBBP"
"CEBPA","DBP"
"CEBPA","EP300"
"CEBPA","GATA2"
"CEBPA","NFYA"
"CEBPA","RB1"
"CEBPA","RBL1"
"CEBPA","RFC1"
"CEBPA","RUNX1"
"CEBPA","SOX8"
"CEBPA","SPI1"
"CEBPB","ATF2"
"CEBPB","CEBPA"
"CEBPB","CEBPD"
"CEBPB","CREB1"
"CEBPB","DDIT3"
"CEBPB","EGR1"
"CEBPB","EP300"
"CEBPB","HMGA1"
"CEBPB","HSF1"
"CEBPB","MED23"
"CEBPB","NFKB1"
"CEBPB","RB1"
"CEBPB","SMARCC1"
"CEBPB","SP1"
"CEBPB","SPI1"
"CEBPB","SPIB"
"CEBPB","SRF"
"CEBPE","BATF3"
"CEBPE","DDIT3"
"CEBPE","E2F1"
"CEBPE","SPI1"
"CEBPG","BATF"
"CEBPG","CREB3L1"
"CEBPZ","NFYB"
"CEBPZ","UBE3A"
"CELSR3","SPTBN4"
"CENPB","ANXA7"
"CENPB","CSNK2B"
"CENPB","GSK3B"
"CENPB","PIN1"
"CENPB","RPS6KA6"
"CENPB","TK1"
"CENPJ","YWHAG"
"CENPT","NR5A2"
"CEP250","NEK2"
"CEP55","AKAP9"
"CEP55","POM121"
"CEP57","UIMC1"
"CEP70","CCDC85B"
"CEP70","CDC73"
"CEP70","COIL"
"CEP70","MCM10"
"CEP70","NRIP1"
